,Unnamed: 0,reviews,polarity,tag
422,422,flew back uk miami new club world suite huge improvement elderly yin yang style club world boarding easy took 12 hour late due delayed incoming aircraft made time way back landed time comfortable suite plenty storage bits pieces bedding large pillow supplied attentive fas especially anna addressed name however let average catering good short rib beef underwhelming salmon wife sadly poor choice films ife let excellent 17inch touch screen refused pay bas extortionate prepay book seat fees still got 2 seats together cmon ba pay enough already travel club class recommend bas new club class travel way afford future,0.14975506949191159,Positive
423,423,flew hand baggage security dubai quick entered lounge bit small good drink offerings sound flight a380 left time technical issues ife would really irritating day flight decent snack slept well arrivals lounge excellent would recommend,0.21666666666666665,Positive
424,424,london cairo first 5 hour mid morning flight complimentary food drink tiny bag pretzels small bottle water even southwest generous unable connect phone order food hit fa call button response hour fa came collect garbage show call light gruffly asked matter used phone place order,0.02857142857142858,Positive
425,425,review specifically maddie crew member took care us attentive warm friendly nothing much trouble smiling start finish brand ambassador ba,0.29375,Positive
426,426,5 hours cramped single aisle aircraft inflight entertainment economy free catering bottle water packet crisps minimal selection food items purchase,0.07619047619047621,Positive
427,427,dfwlhr easy transfer dfw american airlines british airways heading london first ride a380 left feeling plane type wont ever first choice seated upstairs cabin space seemed roomy seats rows cramped passenger front reclined back seat 7 inches face real difficult time trying view seat back entertainment screen seat wasnt bad felt squished locked plus side window seat gave nice storage area side ground staff pleasant cabin crew really nice plenty beverages offered multiple water runs made night dinner rubbish morning prelanding snack entertainment system responsive pretty good selection movies tv music games ok experience get london time baggage arrived safely im sold a380 t5 lhr another story different review mess place,0.15958333333333335,Positive
428,428,check jersey straightforward small business class lounge jersey reasonable drinks range limited food flight boarded time take delayed due poor visibility lhr captain kept us well informed eventually took 50 mins behind schedule 20 minute late arrival heathrow good service cabin crew bacon roll coffee served disappointing wait cases heathrow t5 long flight,-0.08376623376623378,Negative
429,429,check lhr t5 quick queue security short used south lounge supposed quieter time busy difficult group 3 get seated together flight boarded time whilst short flight 35 mins service cabin crew outstanding glass champagne coronation chicken salad coffee served smile little banter spite issues ba cabin crew usually exceptional exception flight landed time bags delivered quite promptly,0.061250000000000006,Positive
430,430,checkin process smooth got access iga lounge nice nice turkish airlines lounge board flight first time flying intraeuropean business class though well prepared still found underwhelming first seat normal economy seat middle seat blocked personal ife basically entertainment 3hour flight meal service slow time reached half business class cabin one 2 choices ran plus meal good economy meal got turkish airlines flight days ago could see staff best since 32 business class passengers single aisle aircraft small galley much could also 32 passengers shared one single wc meaning long line bath room something rarely seen business class arrived lhr get contact gate thing bus either crew announced idea bus would come finally came course delay airport airline since ba main operator heathrow t5 things affect reputation,0.18535714285714283,Positive
431,431,first time flying bas new club suite opinion good flight us including mine departed concourse c terminal 5 many shopping dining options however quiet finding seating quite easy highlight club suite spacious provides great deal privacy meal service slow everything served one tray think time begin get back prepandemic standard least food tasted good something previously experienced ba flights even first class,0.28354978354978355,Positive
432,432,7am flight conference june cancelled less 12h notice without given alternative flight rebook upon alternative flight upon calling customer service customer service said get flight 2 days later work miss 2 days conference asked travel different airport sweden stockholm reluctantly agreed given choice pay domestic flight upon reaching gothenburg airport day departure saw direct flight heathrow called customer service told 1 seat available changed 815am gothenburg heathrow jersey however point ba told pay fee gbp 710 “ changed flight 2nd time ” find disgrace ba charge fee change flight cancelled unable give alternative options reach destination conference ba proposed travel another airport sweden expense since contacted ba legal compensation ’ entitled according uk law got rejection claim arranged travel destination choice never travel ba awful customer service complete lack understanding customer needs,-0.07878787878787878,Negative
433,433,would like thank air cabin crew best experience long journey ’ know manage keep smiling ’ fault anything helpful reassuring excellent food ’ wait fly thank really appreciated,0.5900000000000001,Positive
434,434,british airways personnel magnificent flight london delayed security long lines ran like madman find gate closed plane still there… lady gate worked computer 200 miles hour allow board software program already closed flight manager came towards gate urging make decision since plane loose take spot line sweating run still breath handed passport giving green light board bolted plane feeling bad personally thank magic really hope gets recognized british airways performance thank,0.06715976331360948,Positive
435,435,good flight apart seat fabric coming apart on39j lack good leg room meal good singapore snacks board neighbours passenger charger headphone socket ’ work,0.6999999999999998,Positive
436,436,flight 1 hour late leaving gate crew friendly seats comfortable complimentary snack provided bag ready salted crisps,0.195,Positive
437,437,london istanbul british airways business class rows comprise three seats middle seat empty front rows 57 considered business class short leg space pillows blanket horrible inflight service staff harassing curtesy business class checkin waiting flights,-0.22000000000000003,Negative
438,438,london manchester british airways probably worst air company ever flown took 2 hours unload luggage flight delayed hour staff help frankly rude,-0.43333333333333335,Negative
439,439,flight cancelled last minute due “ weather ” despite pretty much flights affected booked onto flight next day arrived airport 25 hours ahead t5 horrendous checkin security delays meant almost missed new flight flight fine got damage done,0.12543290043290042,Positive
440,440,good experiences past feel write positive review well deserved first improvement ba lounge gatwick massive buffet joy flew ba flight operated iberia express wonderful staff food exceptional whoever brought change food supplier congratulations also may add time business class 11 rows like last time 5 rows definitely big improvement could felt much attentive service still clear luggage labelled priority luggage certainly come first destination airports,0.3113017934446506,Positive
441,441,review ba booking system flight today clicked wrong date line mistake expect pay fee go “ cancel booking ” click option receive voucher immediately received response saying voucher way call speak gentleman continuously spoke would listen concerns eventually give want book new flight obviously much higher price using voucher ’ want however surprise unable use voucher ’ tell receive point future ’ say money rebook full cost end order get phone hung,-0.043939393939393945,Negative
442,442,manchester seattle via london never fly ba cancelled return flight heathrow back manchester cancelled alternative offered get son come way london pick us take us car manchester food terrible return journey soon finished serving round taking trays could settle night flying ba,-0.39999999999999997,Negative
443,443,flight march 2022 san francisco london 28th march cancelled 3 hours ’ notice found shuttle bus airport stay overnight next day flight still recompensed expenses filled line received replies followups usual 30 min longer time wait customer service picking trip reschedule return flight wife ill problem flights rebookable given voucher voucher bookable phone phoned rebook got automated voice saying ba taking flight bookings phone see problem use voucher must phone taking phone bookings offered another voucher time use passed must great business print endless a4 vouchers return money paid services rendered returned home aer lingus drama,0.054166666666666675,Positive
444,444,sat seat 25c cabin crew lady called gina went beyond keep customers happy greeted us boarded cheery smile engaged two families travelling young children gave games books trolley service excellent took great care time quick chat think said half german half bulgarian really lovely young lady credit british airways,0.33076923076923076,Positive
445,445,full afternoon flight ready fly time arrived early uneventful flight good service pre dinner drinks drink meal coffee drinks available back avml meal tasty hard working crew full flight audio worked well,0.28981481481481486,Positive
446,446,told id require 48 hr negative covid test entry philippines booked trip via bacom transfer singapore delay transfer next day okay bothered 48 hr negative covid test try check changi airport philippines airlines check staff require 24 hr negative covid test rush different terminal get tested wait result rush back check gate closed book extra night singapore hotel book flight manila also return journey back london one misses one leg ba booked flight remaining flights get cancelled discovered oman air business class better british airways treating customers quality service business class experience,0.0,Neutral
447,447,promised help find hotel room outgoing flight heathrow running late hotel would closed boarded plane basis subsequently dumped barcelona airport 0038 sleep night floor help find hotel ms cant walk without help ba nothing partners iberia nothing 3 kind people helped secure area toilet got sandwiches lost holiday hotel booking music course ba insist fault hotels closing would got plane known found could go arbitration ba say withdraw offer expenses policy refusing compensation would dreadful experience passenger bad enough someone mobile seems ditched specific responsibilities duty care towards disabled passengers people disabilities worth risk travelling ba,-0.0861111111111111,Negative
448,448,business class customer british airways cancelled return flight chose alternative flight 3 stops complained changed date told date would work attempted charge additional 5000 change submitted complaint heard anything try reach chance,-0.19999999999999998,Negative
449,449,barbara collins super helpful boyfriend booked flights separately thinking one found check separate slightly later one barbara able make changes ensure flew together even managed put us sitting together much appreciate ba terrific flight food drinks nibbles great staff friendly looking forward returning home ba,0.3154761904761904,Positive
450,450,husband parents 80 ’ traveling back ny naples italy stopover heathrow london let say happy arrived late london missed connecting flight back ny reason writing review great customer service kashmir dhami gave us helpful booking four us flight next day hard different bookings made difficult got done kind amazing job,0.1553030303030303,Positive
451,451,recommendation son young family child 4 baby 9 months wife flew ba usa cape town leaving yesterday evening got call arrival heathrow shocked told us cabin service provided especially wife used many times year 20 years business flights rsa recommendation use holiday grandson coughing fit asked bell push 4 times glass water ignored last one told wait till drinks served evening meal served food available 4 year old preordered online said nothing available son explained preordered cabin staff supervisors response prove sir sealed us ’ ba response ’ seen cattle class permeate normal travel class next booking alternate,0.1125,Positive
452,452,nice flight pushedoff exactly time cabin crew efficient things friendly part well dinner hot complimentary wine served premium economy good avoid middle seats though even premium economy issue indifferentnonhelpful ba call center refused honor one world status select seat choice advance nice start 3 week trip england,0.33055555555555555,Positive
453,453,holidays ruined 2 suitcases lost 2 flights travelled london heathrow amsterdam brother boarding told couldnt take cabin suitcases us cabin sent cargo arrival amsterdam one suitcases missing left london heathrow fill report amsterdam 3 days ago still dont suitcase information today travelled amsterdam london city airport didnt allow board cabin suitcase arrived london suitcase missing left amsterdam 2 suitcases 2 different flights theyve ruined holidays compensation dates get property back information lies lies told could complain online buy things need shoes toiletries clothes might receive money back 30 days yes might,-0.05714285714285715,Negative
454,454,despite bas promise credit double tier points holiday booked website received additional points four email communications including chief executive remained unanswered taken marketing con want book holiday follow promises things change ba,-0.05,Negative
455,455,refund process non responsive following refund since october 2021 9 months contacted customer service deck sent mails email protected several times tell ’ processed british airways customer service bad needs worked till today received refund wondering happening,-0.17499999999999996,Negative
456,456,customer service nonexistent week customer service number message said call back couple weeks nothing needed accomplish could done bacom flying nairobi bring sister back husband died suddenly sister husband tickets july 18 nairobi jfk ba received death certificate cancelled sisters ticket twice took almost 5 weeks correct incompetence niece wife phone hours plus hold times 8 times told web help number would get return call one ever called back ticket premium economy tried upgrade broken hearted sister price 402900 plus 2500 service fee efficiency empathy decency addition stress losing husband sister go totally unnecessary stress ticket 7 days flight also made reservation given price within 10 seconds told 140000 increase british airways taken nosedive opinion words simply dont convey deep frustration disappointment company,-0.13999999999999999,Negative
457,457,flight a380 sfo lhr smooth check san francisco airport quiet efficient dedicated ba lounge excellent food beverage options attentive staff lounge crowded though minor departure delay onto a380 upper deck prefer club world cabin upper deck much quieter old style product clean well maintained staff offered good level service reasonable meals time arrival baggage quite slow good flight overall,0.2477777777777778,Positive
458,458,5 hour 15 min flight given bag potato chips bottle water want purchase food drink via app phone like preorder weeks fly however guarantee get order mine never came enquiring order told food someone plane someone turned also managed lose luggage still waiting contact regarding never use,0.8,Positive
459,459,wife booked flight april 2022 included return trip edinburgh thru london washington checked edinburgh airport 3 hours ahead time informed seats available scheduled flight asked possible simply told others checked online ’ done instructed come back 2 hrs 15 mins still luggage unchecked yet going thru security see could get flight via standby waited finally 115 pm 45 mins scheduled 200 pm flight told could flight given boarding passes flight london boarding passes connecting flight 155 mins arrival time luggage checked thru washington london told ’ get thru security time make flight suggested staff would assist us got security check area line massively long questioned ba staff member said get line like others decided pay 12 pounds go “ fast track ” security make flight got gate time yet due delayed departure caused part luggagespace issues plane flight arrived london 45 mns late going “ flight connections ” told 25 mins scheduled departure vague explanation “ ’ enough time ” could given boarding pass flight directed baggage claim retrieve luggage proceed checkin area rebooked later flight got checkin counter area ba staff person standing entrance checkin line advised us try call travel agency rebook line checking hardly moved 3 hrs finally got thru phone informed best ba could us get us flight 5 days later original destination iad baltimore told assured ’ compensated extreme expense staying 5 days hotel could go ba website make claim online ugly experience still ongoing ruined trip uk,-0.006140350877192978,Negative
460,460,decent flight airplane non existing customer service refunds support delayed flight flight 18th june2022 vancouver london airport delayed roughly 4 hours received 10 cad voucher drinks appreciated delay missed connecting flight amsterdam london within airplane informed go towards british airway information desk reschedule another flight towards amsterdam left airplane london 3 employees working 400 people waiting line asked around towards nice employees british airways told linedesks get reschedule flight amsterdam wait patient 4 hours waiting roughly halfway line felt like uninformed cattle 4h waiting line candy bars sugar cookies eat point 4 hours giving away hotel vouchers shuttle bus vouchers ’ sleepstay airport noticed website assigned another flight flight leave tuesday morning sunday 5pm arrived london meant spent 2 additional days london able fly netherlands told employees could arrange transfer back netherlands save receipts get refund costs hotel food transport refund flight tuesday going take flight released baggage gave us hotel voucher cancelled tuesday flight gave us going make travel back netherlands seems british airways claims refund process non responsive already requested information 2 times compensation received nothing yet apart automated email saying could get small refund based missed flight,0.11444444444444445,Positive
461,461,reasonably smooth boarding meal service smooth ad efficient ice spirits available room trolley could offered serve afterwards seat uncomfortable indeed aircraft got little sleep long overnight flight cabin crew spent much time meals talking loudly rear galley meaning couldnt sleep even seats comfortable disrespectful inconsiderate,0.10625000000000002,Positive
462,462,hree flights london reykjavik return frankfurt london generally flights acceptable standard though seats legroom quite tight threehour flight cabin crews efficient generally friendly big plus ba informative announcements cockpit often missing airlines flights operated generally close advertised times ba let chaotic checkin boarding procedures preparation flight number checkin staff one two frankfurt lone checkin agent also checking business class passengers economy class passengers boarded front back standard across three flights slowed boarding process immensely people seated back tried get past forward seated passengers stowing enormous cabin baggage would make much sense board people back first enforce baggage rules cabin crew wandering cabin trying find overhead space hapless passengers boarded last small bottle water halffull bag crisps offered snack threehour flight iceland tokenism compared badly air france offered subsequent short flight paris reykjavik departure lounge next gate passengers queue wherever could corridor,-0.0545031055900621,Negative
463,463,routine typical ba domestic shuttle flight nothing special departure five minutes early one greet flight upon arrival hence 30 minute delay crew attentive charming usual clean cut ba product works well fine,0.21375661375661376,Positive
464,464,1 week ago cancelled 2 club europe flights due testing positive covid day booked many months ago eligible travel voucher opted online since absolute silence ba pages state might take week previous vouchers received within hours cancellation loyal ba customer 40 years appalled absolute state chaos airline portrays 6 bookings ba planned rest 2022 admit travelling ex lhr become absolute nightmare,0.06321548821548822,Positive
465,465,flight delayed slightly due luggage conveyor breaking luggage never made toronto filed lost baggage report within 24 hours luggage arrived toronto wonderful ba representative went baggage loading area retrieve would definitely give ba 5 star rating,0.2916666666666667,Positive
466,466,check security lhr efficient went galleries north busy fine good service left b gates efficient boarding welcome drinks menus first time club suite travelling 2 children ba moved seated seated near apologised check full flight cabins staff busy liked new suite felt superior old club world product entertainment excellent screen large well positioned menu quite limited quality reasonable prior covid one could pre order mains club might worth bringing back happened ordered able beef dish doubt children would liked vegetarian korma run club kitchen ran food quite quickly long flight surprising children quite hungry result part result passengers cabins taking food second meal fine cabin service director source alternative meal children economy thought quite good time arrival prompt disembarkation bags quickly ’ tend good track record bag delivery pleasant surprise overall good flight,0.35403814935064926,Positive
467,467,washington london flight unexpectedly cancelled husband spent hours phone middle night try rebook flight told customer service representative cancel trip spending thousands lodging tickets tours etc finally rebooked still lost one day one day lodging tickets show tried least get another day end trip one could help us one cared family vacation totally altered cost us bunch money disappointed angry customer service,-0.19375,Negative
468,468,airobi new york via london british airways given grief trying cancel ticket uncle passed away canceled ticket instead newly widowed aunt split booking original booking less two weeks scheduled flight trying amend booking hours hours spent hold agent told query prioritized receive call back within 48 hours call every 23 days nothing done reinstate ticket agent ever resolve situation never book ba sure flying easy total lack practical assistance caused distress frustration many hours wasted time think spent money ticket ba cheaper carriers thinking would make life easier big mistake,0.047626262626262635,Positive
469,469,today husband friend flew dublin london city airport apparently went well checkin flight ineptitude lack systems seemed full bloom waited waited bags come baggage carriage neither husbands mine came found ba service person help told 60 bags checked 59 plane thought one bags made two customers flight complaining someone else gotten bags assumed 59 60 kind interesting fiction told file claim bacom time 10 hours flight landed system says idea bags ive bags get flights less less airlines tracked bags fastidiously usually fly united airlines tracks bag every stage flight updated info eg bag loaded onto plane bag way baggage claim ba doesnt seem anything like case appears ba even locate bag hadnt flown ba many years experience would never book,0.30833333333333335,Positive
470,470,british airways poorly staffed venice airport one check 2 flights departing within 15 minutes 15 hours huge line snaking airport flight crew fine london baltimore segment older 787 usually much nicer limited tv movie selections wifi work flight crew ok food adequate,0.1716931216931217,Positive
471,471,booked flight wife heathrow nairobi premium economy using frequent flyer points paid 205 reserve two seats 242 configuration cabin didnt want sit row 4 people possible weeks flight ba emailed say changed seat selection logged see new seat selection moved row 4 email also stated wasnt happy new seat selection made could get full refund money paid called cancel reservation paid 200 cancelation fee refunded frequent flyer miles asked refund fee seat reservation told seat reservation fees non refundable read email sent changed reserved seats repeated seat reservations always non refundable,0.23181818181818187,Positive
472,472,departure 40 minutes late a350 flew eighteen months old seating spacing economy class seems tight seat front fully tilted back real challenge get seat screen becomes close face becomes difficult focus screen audio poor due music drowning conversation gave trying watch cabin crew seemed really struggle service felt disorganised felt sorry cabin crew seemed working hard seems lot aisles type aircraft felt unnatural overhead bins high many passengers difficulty accessing belongings flight tried using overhead attendant light verify wifes meal one responds better stop flight attendant aisle nice aircraft two hour flight fun close eleven hours going explore options using ba hassle make contact anybody flight puts even go airport,0.05604010025062654,Positive
473,473,going belfast london cancelled flight ’ even know cancelled someone behind us tell us connecting flight spent lot money holiday refund takes ages overall happy,0.07500000000000001,Positive
474,474,second time getting poor service ba 1st unable contact via phone email website 2nd even four business class tickets across atlantic allow free seat selection check 24 hours prior flight understand last 24 hours international trip like time confirmed seats wife kids spread throughout plane course noone airport could anything,-0.011111111111111108,Negative
475,475,booked flight london paris 2020 trip cancelled due covid lockdowns asked ba staff refund told issue vouchers stated good two elderly people australia would know travel informed option silly vouchers sent running date unusable asking two years refund many many emails keep saying took vouchers choice anyone options complaints would grateful really fair take money,0.29583333333333334,Positive
476,476,left mia late due issue provisioning plane arrived late missed connection lhr cdg lhr british airways rebooked us 1 3 flights cdg said never took flight cdg cancelled flight back mia since take flight credit avios one flight said never took thus book another airline return last moment trying call ba nightmare hold 1 hour total 127 extra calling plan helped person know us contact duty office handle “ flight ” problems feeding us back number called ’ unable helped ba cost 5800 overall flown years reaching silver gold status never new leadership sunk less budget low cost airline customer service charging premium rates ’ fooled,-0.09732323232323233,Negative
477,477,flight delayed 6 hours course caused us missed connection flight change different route finally lost luggage one information never travel british airways,0.0,Neutral
478,478,terrible experience british airways obligated checkin carryon suitcase due group number according girl front desk could miss two suitcases plus luggage boyfriend traveled 3 days delivered 2 3 bags since promise deliver last one persists already 10 days passed still information last suitcase always promise bag delivered today never happens respect customer first last time british airways sure dont recommend,-0.041666666666666664,Negative
479,479,ba cancelled flight never got couldnt book another refunded quarter spent despite covid guarantees booked onto flight ba april 29th 2022 hong kong london cancelled flight looked rebooking later date covid ticketing flexibility assurances couldnt find flight including october opted refund thinking id get full refund refunded 15 paid called service centre explanation couldnt fathom could cancel flight flights available didnt get full refund phone call takes 45 minutes get talk customer service thats frustration begins customer service people adamant full refund given asked wait escalate case month later 6 phone calls later thats 6 hours waiting phone finally refunded little total less 14 paid would seem get refund increments would call customer service take round circles got frustrated give instead calling enquired via website answer wasnt getting full refund didnt cancel booking neither fault decided stop flight hk another month waiting reason gave email thanks contacting us claim eu compensation sorry necessary cancel flight heathrow 29 april 2022 claims refused ba0032 cancelled non payable commercial reason request would advise kindly get touch customer support team know status refund looked support team take reasonable measures avoid disruption flight always consider alternative solutions make decision cancellation control caused unforeseen disruption schedule thanks following us please feel free contact us help hope chance welcome board soon best regards british airways customer relations dont know non payable commercial reason 250 sterling going leave boycott company,0.11882183908045979,Positive
480,480,belfast london 20 jun 0650 informed 0200 flight ba1427 delayed 0915 reach london heathrow 1025 reached airport 0445 ba counter open 0510 checkin counter approached ba ground staff advice connecting singapore airlines flight 1125 day reply “ customer ’ responsibility contact airline ’ nothing ” given card contact info ba customer service sales next 2 hrs airport trying contact ba told hotline operates 0800 called another number “ urgent cases ” ever number dial ’ get speak one till 0757 told ’ nothing could connecting flight singapore airlines onboard aircraft approached help luggage placed compartment told ’ customer ’ responsibility would think twice take ba future,0.0,Neutral
481,481,customer service british airways really bad cant reach call centre agent even waiting 30 mins really appreciate emirates turkish airlines facing bas low quality customer service customer service food offer long haul ldnjnb really low quality airline operators working doco flight catering way better ba guess ba selected lowest budget option doco overall rating 25 ba feel stingy ba fly note respect cabin crew,0.08333333333333336,Positive
482,482,ba still charging premium airlines fares however delivering nothing better low cost offers seat recline legroom minimal causing anyone taller 160m torture fly sardine good old times glamour flying ba far gone ground force almost reduced 0 cheap pack crispy water positive side cabin crew always happy well pretending least price charge advise every passenger fly low cost airline alternative pay extra absolutely nothing,0.27045454545454545,Positive
483,483,new route ba introduced beginning june several years covid related delays business class experience fear typical nickel dime policies introduced airline past decade plus helpful friendly fa minuses cabin fairly cramped six seats across pod surprisingly little room limited storage space hard adjust seat particularly getting lie flat even fa found difficult inflight entertainment limited poor choice films tv programmes music food choice quality poor one three mains unavailable pea mushroom risotto almost inedible cheese selection also poor dont know business class offerings bas rivals flying similar routes like experience match provided singapore airlines flights far east australasia,-0.067666324903167,Negative
484,484,regular ba customer european flights sad true note standards continue slip particularly ground service lhr atrocious handling delays staff entrance first wing brusque put mildly rude accurate flight boarded 1835 1900 departure 45 mins later 4 late customers allowed board single pa apology flight deck crew benefit low cost airlines dont hang around latecomers sadly ba time warp ba pilots used best updating status dropped dramatically last 23 years food standards choices t5 first lounge one items improved post covid inflight service short 2h 40m flight light dinner tray 2 choices row 3 32 passengers club europe 4 salad options available printed menu offered cabin staff explained given 10 menus 32 customers appears supply control place ba food quality okay doco supply doco meals turkish airlines remain superior ba manages flew turkish 10 days ago staff service perfunctory attempt interact customers club europe cabin end started ba standards continue slip,0.09296536796536796,Positive
485,485,right use british airways booking person said would enough time connection flight final destination wrong flight london late auto missed flight edinburgh wait 9 hours next flight coming back flight leaving late run get connecting flight sat tarmac hour luggage go thought good probably luggage back boston luggage show said would get within 24 hours didnt far least 2 days,-0.024175824175824177,Negative
486,486,could much understand losing luggage 8 days airports risk well aware travelling greece wedding however many attempts receive communication company nothing disappointment upset company one point picking immediately hanging husband recent time called requested agent luggage team give timeline bag ’ location man phone verbatim stated “ ’ ” proceeded tell bag edmonton westjet “ problem ” saying “ hold ” taking hold book westjetnor westjet ’ luggage issue amazing called given info everyone never use company anyone close completely disheartening please please use company would like travel chance going smoothly chance receiving adequate even information communication never life treated like customer,0.19814814814814816,Positive
487,487,a80 wonderful aircraft quieter aircraft ive flown flight delayed arriving vancouver london meant departing flight vancouver also delayed passengers waited almost 90 minutes london terminal 5 baggage arrive excuse given ba ground staff baggage staff busy right baggage arrive soon onboard amenities services quite disappointing seat reasonably spacious offer sufficient back support meal sizes portions considerably smaller last flown ba tiny ham cheese croissant breakfast cabin crew noticeably absent cabin flight offer water juice beverages flight overall fairly disappointing experience ba,0.027976190476190498,Positive
488,488,lhr sfo new club suite rather chaotic embarkation despite small number passengers pushback delayed lack tug club suite seats 2k3k huge improvement previous cw product excellent ife good range movies cabin crew attentive efficient food adequate still served tray arrival less time delayed lack marshal guide plane air bridge long queue get immigration,0.2336363636363637,Positive
489,489,covid form broken called customer service twice different times hung due busy pick phone 1 hour flight delay first queue hand hand luggage due enough room untrue storage compartments empty entered plane explained really afford wait luggage 3 hours drive left arrive airport short totally customer friendly try avoid flying next time ba,0.012499999999999999,Positive
490,490,feels like ba putting economy back premium economy pleasant friendly helpful cabin crew however two hours food served alreadydelayed 740pm flight single drink offered plastic cups meal service food offered wine crew could come back later wanted something else including water drank wine anyway wouldnt leap offer given long took food ive never experienced airlines premium economy products flew westjet year took drink orders boarded brought meal glassware brilliant air new zealand glass use name throughout water eventually came round wed eaten say crew pleasant friendly seemed underequipped understaffed following poor procedures food forgettable inflight entertainment great screens large unfortunately every seatbelt light announcement screens brightness levels reset retinasearing default fun night flight turbulence loos gatwick 777 halfway economy pandemonium back upside layout pe next exit deplaned quickly checkin queue cancun took forever couldnt see hear gate announcements everyone crowded gate grateful priority boarding situation bags arrived ok gatwick delay continue avoid ba unless using avios business class alternative bas problems seem easy fix cabin crew clearly eager help arent equipped given service procedures match airlines price point,0.15602052268718936,Positive
491,491,phoenix london heathrow hamburg despite 4 hour layover heathrow bags didnt make onto connecting flight hamburg one baggage tracing desk number provided deadend ability leave message connect employee group passengers missing checked baggage waited airport tried every outlet possible checkin desk baggage tracing desks calling emails two hours avail solution us fill sheet paper contact info baggage description four days later information luggage way contact customer service absolutely miserable customer support flights alright bad customer service never fly ba,-0.3833333333333333,Negative
492,492,worst airline experience ever flew 7 people business class check disaster claimed “ exchanged ” tickets 15 hours ticket counter given boarding passes group 1 delay caused us board much later connecting flight cancelled leading day long layover 4 children including infant ultimate connecting flight also 2 hours late lost luggage 4 days later still dont luggage calling helpline lost luggage results 30 minute 1 hour hold disconnected without speaking anyone airline complete disaster please fly,-0.056249999999999994,Negative
493,493,crew ba656 6 june absolutely made flight smooth journey possibly nicest crew ive ever rebooking september impressed,0.4,Positive
494,494,travelled 11th april baby economy class flight ba 2260 ba 2508 pleasure meeting sarah air stewardess absolutely amazing received great service along staff importantly went beyond hard enough travelling infant assistance throughout flight really appreciated repeatedly asked needed anything arham lap time held whilst cup tea front aircraft chat service amazing something never forget thank support throughout flight worked aviation job remarkable appreciated hope see,0.3620370370370371,Positive
495,495,outstanding inflight service crew friendly professional helpful best british even though departure delayed due chaos among ground staff vancouver ’ matter crew made flight outstanding,0.33571428571428574,Positive
496,496,recent trip boston departing lhr t5 ground staff absolutely fantastic made extra effort make sure prepared covid entry requirements us really friendly personable short queues bag drop security would say took us 20 minutes kerbside lounge fantastic considering going uk moment boarding quick efficient completed within 30 minutes seated last row economy really appreciated low density 333 layout economy compared 10 abreast seating colleague strategically booked aisle seat either side centre lucky enough one sat us really helped considering foot space older seats taken ife box really helped would significantly less comfortable sat next cabin crew excellent well trained personable visible throughout flight proactively offered drinks outside meal service meal service efficient cabin crew proactively removing trays people finished early something rarely see economy food doco exceptional dont think ive eaten much transatlantic flight economy interesting compare return flight catered outstation overall great flight helped additional space nonetheless good performance ba totally exceeded expectations based reviews elsewhere would definitely consider flying,0.2454301075268817,Positive
497,497,son travelled alone first time pursue studies concerned issues might especially reading reviews airlines flight experience good delays reached toronto time thankful british airways provide hassle free flight son especially troubles airlines gone due pandemic unfortunately people good experiences post reviews skewing reviews negatively flight expensive though booked late dumped air canada swiss air cancelled flight last moment,0.025,Positive
498,498,seasoned traveller loyal ba customer appalled company ’ recent drop standards booked fly zhrlhr miles ticket february 2022 arrived check several hours scheduled departure informed would pay baggage even though ticket clearly included free checked baggage held check hour whilst check agent went consult manager confirmed would pay check baggage option pay charge however result delay check arrived gate find flight closed last flight day forced find expensive overnight hotel accommodation tried contact ba customer services incident numerous occasion however ’ bothered respond 3rd attempt cc ceo complaint got one line response saying free baggage included ticket point got solicitor write letter finally agreed refund baggage charge however refusing compensate missed flight considerable expenses loss incurred result mistake,0.04122807017543859,Positive
499,499,boarding time unfortunately ort ’ worst boarding gate obviously beyond ba ’ control crew good lacked personal touch old style ying yang business class total lack storage space 777 showing ’ age however told aircraft taken service following week upgraded new club suites cabin crew good food ok wines little disappointing overall decent flight,0.0010353535353535281,Positive
500,500,flight delays happen way ba handles incidents way beyond flight delayed overnight connecting flight missed overall delay resulted 48 hours rechecking bags took 4 hours standing line rebooking earlier connection denied online counter certainly never fly ba recommend airline,-0.13333333333333333,Negative
501,501,check easy bgi due us checking flightradar24 finding flight delayed nearly 2 hours notification airlines passengers arrived earlier easy boarding sequence numbers seat joke 8 hour flight leg room isle seat 4 seat front frame blocks stretching legs passenger front reclines even worse food mediocre poor choice drink choices run stewardess arrived seat choice cocacola water red wine connecting flight lhr man cancelled contact airline found trying book seat return legs alternative flight provided privately book taxi lhr manchester 4 persons worked cheaper train outbound flight also farce mention terminal change lhr 5 3 quick turnaround changing terminals chaotic stressful older relatives travelling us overall shocking british airways guarantee never use,-0.08489583333333334,Negative
502,502,british airways travel confidence probably unsuitable tag line ashamed back october booked holiday punta cana ba cancelled early 2022 late last year also booked heathrow malaga family wedding may guess weeks ago also got cancelled chance rebook ba many cancellations planned willing take risk making destination important event applied received refund also asked executive club account closed shall longer wasting time booking shambles airline suggestion want travel confidence choose another airline airline,0.09444444444444446,Positive
503,503,business class seating shown 2x2 configuration website economy style unsold middle seat much comfortable economy meal service started three options 2 options row 5 8 business class row 6 seated one us 2 options grilled tofu available rest business class,0.26666666666666666,Positive
